course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
4,2019-08-01Z,2019-06-10Z,MCB,"Introductory course focusing on the basic structure, metabolic, and molecular processes (including membranes, energy metabolism, genes) common to all cells. Emphasis on unique properties that differentiate the major sub-groups of organisms (Archaea, Bacteria, plants, and animals), and will discuss how cells are integrated into tissues and organs in multicellular organisms.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MCB/150/36346.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1LS"">Nat Sci &amp; Tech - Life Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Molec & Cellular Basis of Life,150,,summer,S2,2019,36346,B,Mehrtens,,ONL
3,2019-08-01Z,2019-06-10Z,LING,"Introduces elements of phonological theory and data analysis. Emphasis is placed on both Structuralist and Generative theories, introducing students to the principles of phonological contrast, allophony, neutralization, and markedness. Formal phonological models are considered, including both distinctive feature theory and prosodic theory. Equal emphasis is placed on linguistic data analysis. Prerequisite: LING 100 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LING/302/39336.xml,,,ARRANGED,,Elements of Phonology,302,,summer,S2,2019,39336,R,Shosted,Prerequisite: LING 100 or consent of instructor.,A  
3,2019-08-01Z,2019-06-10Z,LING,"Introduction to concepts and techniques essential for syntactic analysis and description, with special attention to testing analyses and justifying them. Prerequisite: LING 100 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LING/301/39945.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Elements of Syntax,301,,summer,S2,2019,39945,J,MacDonald,Prerequisite: LING 100 or consent of instructor.,A  
1,2019-08-01Z,2019-05-13Z,MBA,Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/531/23113.xml,,08:50 PM,06:00 PM,Business Instructional Fac,Special Projects,531,3039,summer,SF,2019,23113,H,Noel,Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,PMB
0,2019-08-01Z,2019-05-13Z,MBA,Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/530/22995.xml,,11:50 AM,09:00 AM,Business Instructional Fac,Internship,530,ARR,summer,SF,2019,22995,N,Gleason,Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.,A  
0,2019-08-01Z,2019-05-13Z,MBA,Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/530/22995.xml,,11:50 AM,09:00 AM,Business Instructional Fac,Internship,530,ARR,summer,SF,2019,22995,N,Gleason,Approved for S/U grading only. May not be repeated for credit. Prerequisite: Completion of first year of Master of Business Administration program.,A  
0,2019-08-01Z,2019-05-13Z,MCB,"Full-time or part-time internship at another University or an off-campus medical facility, research institute or other approved institution. Approved for S/U grading only. May be repeated. Prerequisite: For MCB and Biochemistry majors only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MCB/198/38683.xml,,,ARRANGED,,Internship,198,,summer,1,2019,38683,T,Knox,Approved for S/U grading only. May be repeated. Prerequisite: For MCB and Biochemistry majors only.,A  
1,2019-08-01Z,2019-05-13Z,MBA,Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/531/23115.xml,,11:50 AM,09:00 AM,Business Instructional Fac,Special Projects,531,ARR,summer,SF,2019,23115,N,Gleason,Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,A  
1,2019-08-01Z,2019-05-13Z,MBA,Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/531/23115.xml,,11:50 AM,09:00 AM,Business Instructional Fac,Special Projects,531,ARR,summer,SF,2019,23115,N,Gleason,Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,A  
3,2019-08-01Z,2019-06-10Z,MDIA,"This course focuses on consultative and persuasive selling and interpersonal relationship building, with an emphasis on specific media vehicles (broadcast, print, digital, out-of-home, non-traditional, etc.). It will discuss how to be a successful media salesperson for each medium (listed above), including major account selling, value-added selling, coordination between salespeople and the firm's other functional areas, team selling, negotiating, communication styles, career management, and personal development. The course will also cover the relationship between advertising agencies, advertising clients and salespeople. It will include mock interviews, written sales proposals, and role-playing exercises that will facilitate application of effective media sales techniques. It will also feature exposure to media sales experts for each medium covered in class. Prerequisite: MDIA 270 (Introduction to Media Sales).",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MDIA/370/39325.xml,,,ARRANGED,,Advanced Media Sales,370,,summer,S2,2019,39325,D,Clifton,Prerequisite: MDIA 270 (Introduction to Media Sales).,A  
1,2019-08-01Z,2019-05-13Z,MBA,Individual projects selected by the student in consultation with a faculty member and approved by the executive officer of the program. Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/MBA/531/10574.xml,,,ARRANGED,,Special Projects,531,,summer,1,2019,10574,S,Lanesskog,Approved for letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Completion of first year of Master of Business Administration program.,
3,2019-08-01Z,2019-06-10Z,HDFS,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/HDFS/105/36009.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1BSC"">Social &amp; Beh Sci - Beh Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro to Human Development,105,,summer,S2,2019,36009,T,Cai,,C  
3,2019-08-01Z,2019-06-10Z,HDFS,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/HDFS/105/36009.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1BSC"">Social &amp; Beh Sci - Beh Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro to Human Development,105,,summer,S2,2019,36009,J,Theisen,,C  
4,2019-08-01Z,2019-06-10Z,ITAL,Continuation of ITAL 101. Prerequisite: ITAL 101 or one year of high school Italian.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ITAL/102/37733.xml,,,ARRANGED,,Elementary Italian II,102,,summer,S2,2019,37733,L,Hill,Prerequisite: ITAL 101 or one year of high school Italian.,TA1
2,2019-08-01Z,2019-06-10Z,IS,"Fundamental principles of the art of storytelling including techniques of adaptation and presentation; content and sources of materials; methods of learning; practice in storytelling; planning the story hour for school and public libraries and other public information settings; and audio, video, and digital media. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: For undergraduates, junior or senior standing and consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/409/40252.xml,,06:00 PM,04:00 PM,,Storytelling,409,,summer,S2,2019,40252,K,McDowell,"3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: For undergraduates, junior or senior standing and consent of instructor.",AO 
2,2019-08-01Z,2019-06-10Z,IS,"Evaluation, selection and use of information books and other resources for young people (ages 0-18) in public libraries and school media centers; explores standard selection criteria for factual print and nonprint materials in all formats and develops the ability to evaluate and promote nonfiction books and resources according to their various uses (personal and curricular) and according to young people's various needs (intellectual, emotional, social and physical). 3 undergraduate hours. 2 or 4 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/445/39546.xml,,03:00 PM,01:00 PM,,Information Books and Resources for Youth,445,,summer,S2,2019,39546,J,Moreillon,3 undergraduate hours. 2 or 4 graduate hours.,AO 
2,2019-08-01Z,2019-05-13Z,LA,"Introduction to key concepts for the sustainable design of buildings and landscapes, including concepts that form the core of the U.S Green Building Council rating system (LEED). Introduction to LEED accreditation. Same as UP 480. 2 undergraduate hours. 2 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LA/480/39331.xml,,,ARRANGED,,Sustainable Design Principles,480,,summer,SF,2019,39331,B,Deal,Same as UP 480. 2 undergraduate hours. 2 graduate hours.,BD 
4,2019-08-01Z,2019-06-10Z,IS,"Explores reference and information services in a variety of settings, introduces widely used print and online sources, and develops question negotiation skills and search strategies. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/504/39557.xml,,04:00 PM,02:00 PM,,Reference and Information Services,504,,summer,S2,2019,39557,M,Wong,4 graduate hours. No professional credit.,AO2
2,2019-08-01Z,2019-06-10Z,IS,"A survey of genre fiction, readers' advisory services, the promotion of fiction, narrative nonfiction & media collections in libraries, the social effects of reading, and publishing as a business. Course objectives include: understanding why adults read for pleasure; gaining familiarity with popular fiction genres and their authors; understanding principles and tools of readers' advisory services; examining the issues of popular fiction publishing including the impact of technology in creating new formats; and the process of acquisition, maintenance, and marketing of popular fiction in libraries. 2 or 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/528/39563.xml,,09:00 PM,06:30 PM,,Adult Popular Literature,528,,summer,S2,2019,39563,M,Towner,2 or 4 graduate hours. No professional credit.,AO 
2,2019-08-01Z,2019-06-10Z,IS,"Special topics sections for in-depth study of the characteristics and information needs of specialist users of libraries; goals and objectives, policies, and services; reference and bibliographical aids; and effective services that satisfy these special needs. 2 or 4 graduate hours. No professional credit. May be repeated. Prerequisite: IS 504 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/530/40254.xml,,08:00 PM,06:00 PM,,Information Needs of Particular Communities,530,,summer,S2,2019,40254,Y,Song,2 or 4 graduate hours. No professional credit. May be repeated. Prerequisite: IS 504 or consent of instructor.,BIO
4,2019-08-01Z,2019-06-10Z,IS,"This course is designed to provide fundamental knowledge in providing research services and also introduce the latest trends and innovative approaches in research services. Information professionals are increasingly being challenged to provide not just data but insights and recommendations that are critical for strategic decision making. Using methodologies widely adopted by professional firms and researchers, this course will cover basics of research consulting including framing research problems, developing deliverables, and presenting professionally. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/539/39646.xml,,06:00 PM,04:00 PM,,Information Consulting,539,,summer,S2,2019,39646,Y,Song,4 graduate hours. No professional credit.,AO 
4,2019-08-01Z,2019-05-13Z,IS,"Combines theoretical examination of the design of metadata schema with their practical application in a variety of settings. Hands-on experience in the creation of descriptive, administrative, and structural metadata, along with their application in systems such as OAI harvesting, OpenURL resolution systems, metasearch systems and digital repositories, will help students develop a thorough understanding of current metadata standards as well as such issues as crosswalking, metadata schema, metadata's use in information retrieval and data management applications, and the role of standards bodies in metadata schema development. 4 graduate hours. No professional credit. Prerequisite: IS 501 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/562/40255.xml,,03:00 PM,12:00 PM,,Metadata in Theory & Practice,562,,summer,SF,2019,40255,R,Bettivia,4 graduate hours. No professional credit. Prerequisite: IS 501 or consent of instructor.,AO 
3,2019-08-01Z,2019-06-10Z,GER,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/GER/489/30071.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2019,30071,R,Sadler,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S14
3,2019-08-01Z,2019-06-10Z,GER,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/GER/489/30052.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2019,30052,R,Sadler,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S13
4,2019-08-01Z,2019-05-13Z,IS,"Seminar on the principles, problems, trends, and issues of acquiring, identifying, recording, and conserving/preserving materials in all types of libraries and information centers; includes the special problems of serials management; emphasizes service aspects. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/578/39572.xml,,09:00 PM,07:00 PM,,Technical Services Functions,578,,summer,SF,2019,39572,S,Oberg,4 graduate hours. No professional credit.,AO 
2,2019-08-01Z,2019-06-10Z,IS,"Designed as a practical introduction to Rare Book and Special Collections Librarianship, to cover for the neophyte as well as the experienced librarian the many issues of these departments' responsibilities, including selection, acquisition, receiving, cataloging, processing, shelving, circulation, inter-library loan, reference, preservation and conservation, security, exhibition, publication, and so forth, including the uses of information technology. 2 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/580/39633.xml,,08:00 PM,06:00 PM,,Rare Book and Special Collections Librarianship,580,,summer,S2,2019,39633,J,Vincler,2 graduate hours. No professional credit.,AO 
2,,,IS,"Designed as a practical introduction to Rare Book and Special Collections Librarianship, to cover for the neophyte as well as the experienced librarian the many issues of these departments' responsibilities, including selection, acquisition, receiving, cataloging, processing, shelving, circulation, inter-library loan, reference, preservation and conservation, security, exhibition, publication, and so forth, including the uses of information technology. 2 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/580/40257.xml,,11:50 AM,09:00 AM,Grad Sch of Lib & Info Science,Rare Book and Special Collections Librarianship,580,131,summer,,2019,40257,S,Berger,2 graduate hours. No professional credit.,A  
2,,,IS,"Designed as a practical introduction to Rare Book and Special Collections Librarianship, to cover for the neophyte as well as the experienced librarian the many issues of these departments' responsibilities, including selection, acquisition, receiving, cataloging, processing, shelving, circulation, inter-library loan, reference, preservation and conservation, security, exhibition, publication, and so forth, including the uses of information technology. 2 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/580/40257.xml,,11:50 AM,09:00 AM,Grad Sch of Lib & Info Science,Rare Book and Special Collections Librarianship,580,131,summer,,2019,40257,S,Berger,2 graduate hours. No professional credit.,A  
4,2019-08-01Z,2019-05-13Z,IS,"Examines current problems with and approaches to digital preservation that are fundamental to the long-term accessibility of digital materials. Examines the range of current research problems, along with emerging methods and tools, and assesses a variety of organizational scenarios to plan and implement a preservation plan. Topics include basic information theory, preservation of complex digital objects; standards and specifications; sustainability and risk assessment; authenticity, integrity, quality control, and certification; and management of preservation activities. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/586/39576.xml,,09:00 PM,06:00 PM,,Digital Preservation,586,,summer,SF,2019,39576,R,Bettivia,4 graduate hours. No professional credit.,AO 
1,2019-08-01Z,2019-06-10Z,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/39594.xml,,06:00 PM,04:00 PM,,Advanced Problems in Information Sciences,590,,summer,S2,2019,39594,K,Quealy,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,RVO
1,2019-08-01Z,2019-06-10Z,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/40266.xml,,08:00 PM,06:00 PM,,Advanced Problems in Information Sciences,590,,summer,S2,2019,40266,A,Craig,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,GW3
1,2019-08-01Z,2019-06-10Z,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/39592.xml,,07:30 PM,05:30 PM,,Advanced Problems in Information Sciences,590,,summer,S2,2019,39592,K,Lucht,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,SJO
2,2019-08-01Z,2019-06-10Z,IS,"Provides seminar discussions and a hands-on processing experience that applies current theories and practices utilized to solve the most common problems that are encountered by today's archivists and curators when arranging and describing historical records, archives, manuscripts, and artifacts. Issues of intellectual and physical arrangement, description, and access are addressed. 2 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/584/39574.xml,,09:00 PM,07:00 PM,,Archival Arrangement and Description,584,,summer,S2,2019,39574,M,Salrin,2 graduate hours. No professional credit.,AO 
3,2019-08-01Z,2019-06-10Z,GER,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/GER/460/36873.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2019,36873,X,Yan,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD4
2,,,IS,"Provides seminar discussions and a hands-on processing experience that applies current theories and practices utilized to solve the most common problems that are encountered by today's archivists and curators when arranging and describing historical records, archives, manuscripts, and artifacts. Issues of intellectual and physical arrangement, description, and access are addressed. 2 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/584/39700.xml,,11:50 AM,09:00 AM,Harding Band Building,Archival Arrangement and Description,584,ARR,summer,,2019,39700,S,Schwartz,2 graduate hours. No professional credit.,A  
4,2019-08-01Z,2019-05-13Z,IS,"Introduction to basic principles and concepts of descriptive and subject cataloging in the context of information service needs for various user communities. Explores principles, structures, standards, technologies and practices relating to organizing and creating access to print and non-print media. Includes coverage of subject analysis and descriptive practices. Introduces controlled vocabularies. 4 graduate hours. No professional credit. Prerequisite: IS 501, or concurrent enrollment in IS 501 and IS 507.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/507/39559.xml,,09:00 PM,07:00 PM,,Introduction to Bibliographic Metadata,507,,summer,SF,2019,39559,E,Shoemaker,"4 graduate hours. No professional credit. Prerequisite: IS 501, or concurrent enrollment in IS 501 and IS 507.",AO 
4,2019-08-01Z,2019-06-10Z,IS,"The literature, history, and problems of providing library service to the general adult user; investigation of user characteristics and needs, and the effectiveness of various types of adult services. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/510/39561.xml,,08:00 PM,06:00 PM,,Adult Public Services,510,,summer,S2,2019,39561,H,Rhea,4 graduate hours. No professional credit.,AO 
4,2019-08-01Z,2019-05-13Z,IS,"Examines issues affecting the development and management of collections for academic, public, special, and school libraries: collection development policies, collection assessment, the marketplace, publishing, legal issues, and budget allocation; document delivery; collaboration and cooperation. 4 graduate hours. No professional credit. Prerequisite: IS 501, or concurrent enrollment in IS 501 and IS 508.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/508/39560.xml,,08:00 PM,05:30 PM,,Collection Development,508,,summer,SF,2019,39560,J,Holba Puacz,"4 graduate hours. No professional credit. Prerequisite: IS 501, or concurrent enrollment in IS 501 and IS 508.",AO 
1,2019-08-01Z,2019-05-13Z,LA,Nature and scope of projects to be determined by consultation between student and faculty adviser; open to landscape architecture majors as well as those from other disciplines who wish to engage in interdisciplinary work. Additional fees may apply. See Class Schedule. Approved for letter and S/U grading. May be repeated. Prerequisite: Consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LA/590/40278.xml,,,ARRANGED,,Directed Research,590,,summer,SF,2019,40278,G,Kraszewski,Additional fees may apply. See Class Schedule. Approved for letter and S/U grading. May be repeated. Prerequisite: Consent of instructor.,GK2
3,2019-08-01Z,2019-06-10Z,GER,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/GER/460/36865.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2019,36865,X,Yan,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD3
4,2019-08-01Z,2019-06-10Z,LA,"Introduction to the landscape architectural heritage of the past in its social, environmental and historical context. Same as ARCH 510.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LA/513/38401.xml,,,ARRANGED,,History of World Landscapes,513,,summer,S2,2019,38401,K,Kraszewska,Same as ARCH 510.,A  
1,2019-08-01Z,2019-06-10Z,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/40264.xml,,08:00 PM,06:00 PM,,Advanced Problems in Information Sciences,590,,summer,S2,2019,40264,K,Egan,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,GW2
3,2019-06-07Z,2019-05-13Z,GWS,"Discusses how femininity and gender formation are related through fairy tales. As children grow they are taught the difference between male and female roles. One of the main ways this instruction takes place is through the pleasurable media of fairy tales in books, poems, and more recently, films. Sleeping Beauty, Snow White, Beauty and the Best, and the Little Mermaid, among others, will be examined to understand how sexual identity is constructed differently in different cultures, and how issues such as rape and incest are addressed within the narratives. The readings explore the ways that fairy tales work to express psychological reactions to maturation while conditioning both characters and readers to adopt specific social roles in adulthood. Same as ENGL 378.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/GWS/378/39097.xml,,12:20 PM,09:30 AM,Lincoln Hall,Fairy Tales & Gender Formation,378,1057,summer,S1,2019,39097,V,O'Brien,Same as ENGL 378.,A  
4,2019-08-01Z,2019-06-10Z,IS,"Designed to explore the principles that govern how organizations and institutions work, this course provides a foundation for and introduction to the theories, practices and procedures involved in the management and administration of libraries and information centers. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/505/39558.xml,,08:30 PM,06:00 PM,,Administration & Management of Libraries and Information Centers,505,,summer,S2,2019,39558,P,Healey,4 graduate hours. No professional credit.,AO 
2,2019-08-01Z,2019-06-10Z,IS,"Explores major issues in the library and information science professions as they involve their communities of users and sponsors. Analyzes specific situations that reflect the professional agenda of these fields, including intellectual freedom, community service, professional ethics, social responsibilities, intellectual property, literacy, historical and international models, the socio-cultural role of libraries and information agencies and professionalism in general, focusing in particular on the interrelationships among these issues. 2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/502/39642.xml,,08:30 PM,06:00 PM,,"Libraries, Information and Society",502,,summer,S2,2019,39642,M,Mabbott,2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.,AO2
2,2019-08-01Z,2019-06-10Z,IS,"Explores major issues in the library and information science professions as they involve their communities of users and sponsors. Analyzes specific situations that reflect the professional agenda of these fields, including intellectual freedom, community service, professional ethics, social responsibilities, intellectual property, literacy, historical and international models, the socio-cultural role of libraries and information agencies and professionalism in general, focusing in particular on the interrelationships among these issues. 2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/502/39642.xml,,08:30 PM,06:00 PM,,"Libraries, Information and Society",502,,summer,S2,2019,39642,D,Williams,2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.,AO2
2,2019-08-01Z,2019-06-10Z,IS,"Explores major issues in the library and information science professions as they involve their communities of users and sponsors. Analyzes specific situations that reflect the professional agenda of these fields, including intellectual freedom, community service, professional ethics, social responsibilities, intellectual property, literacy, historical and international models, the socio-cultural role of libraries and information agencies and professionalism in general, focusing in particular on the interrelationships among these issues. 2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/502/39555.xml,,08:30 PM,06:00 PM,,"Libraries, Information and Society",502,,summer,S2,2019,39555,T,Weech,2 or 4 graduate hours. No professional credit. Prerequisite: Required M.S. in library and information science degree core course.,AO 
1,2019-08-01Z,2019-06-10Z,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/39630.xml,,08:00 PM,06:00 PM,,Advanced Problems in Information Sciences,590,,summer,S2,2019,39630,K,Mattson,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,DYO
1,,,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/39696.xml,,08:00 PM,06:00 PM,,Advanced Problems in Information Sciences,590,,summer,,2019,39696,S,Benson,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,CIO
1,,,IS,"Variety of newly developed and special topics courses on different aspects of the information sciences intended to augment the existing curriculum, offered as sections of IS 590. Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/IS/590/39696.xml,,08:00 PM,06:00 PM,,Advanced Problems in Information Sciences,590,,summer,,2019,39696,M,Ocepek,Additional fees may apply. See Class Schedule. 1 to 4 graduate hours. No professional credit. May be repeated.,CIO
3,2019-08-01Z,2019-05-13Z,LA,"Project design at various scales utilizing problems of a wide range of complexity and subject matter; rural, community, and urban problems, housing, recreation, and natural areas; and emphasizes problem analysis and generation of innovative design alternatives. The student selects from several sections depending on specific interests. Additional fees may apply. See Class Schedule. 5 undergraduate hours. 3 to 6 graduate hours. May be repeated. Prerequisite: LA 336 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/LA/438/40274.xml,,,ARRANGED,,Design Workshop Studio II,438,,summer,SF,2019,40274,K,Kraszewska,Additional fees may apply. See Class Schedule. 5 undergraduate hours. 3 to 6 graduate hours. May be repeated. Prerequisite: LA 336 or consent of instructor.,A  
