course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
1,2019-08-01Z,2019-05-13Z,ENGH,Individual investigations of any phase of engineering selected by James Scholars in engineering and approved by the Engineering Academic Affairs Office. May be repeated. Prerequisite: Consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGH/397/29647.xml,,,ARRANGED,,Honors Independent Study,397,,summer,1,2019,29647,U,Ravaioli,May be repeated. Prerequisite: Consent of instructor.,
1,2019-08-01Z,2019-06-10Z,ENG,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/198/37824.xml,,04:50 PM,03:00 PM,Engineering Hall,Special Topics,198,106B6,summer,S2,2019,37824,M,Mikhaeel,Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,RSC
1,2019-08-01Z,2019-06-10Z,ENG,Subject offerings of new and developing areas of knowledge in engineering intended to augment the existing curriculum. See Class Schedule or college course information for topics and prerequisites. Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/198/37086.xml,,04:50 PM,03:00 PM,Digital Computer Laboratory,Special Topics,198,2320,summer,S2,2019,37086,J,Bradley,Approved for both letter and S/U grading. May be repeated in the same or separate terms if topics vary.,PRJ
0,2019-08-01Z,2019-05-13Z,ENG,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/310/30633.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2019,30633,M,Brunet,Approved for S/U grading only. May be repeated in separate terms.,PT 
0,2019-08-01Z,2019-05-13Z,ENG,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/310/30633.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2019,30633,A,Fruehling,Approved for S/U grading only. May be repeated in separate terms.,PT 
0,2019-08-01Z,2019-05-13Z,ENG,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/310/39214.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2019,39214,M,Brunet,Approved for S/U grading only. May be repeated in separate terms.,FT 
0,2019-08-01Z,2019-05-13Z,ENG,Engineering Internship is for engineering undergraduate students who are completing full-time or part-time internship or co-op that is related to their major field of study and an integral or important part of their program of study. Students participating in research-based projects should contact the Office of Undergraduate Research in Engineering to identify an appropriate course. Approved for S/U grading only. May be repeated in separate terms.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/310/39214.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2019,39214,A,Fruehling,Approved for S/U grading only. May be repeated in separate terms.,FT 
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39719.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39719,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,D  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39719.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39719,C,Rosado,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,D  
2,2019-08-01Z,2019-06-10Z,EPS,Seminar on topics not treated by regularly scheduled courses; requests for initiation may be made by students or faculty members. May be repeated to a maximum of 8 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/500/30140.xml,,09:00 PM,07:00 PM,,Topics in Educational Policy,500,,summer,S2,2019,30140,S,Lee,May be repeated to a maximum of 8 hours.,B  
2,2019-08-01Z,2019-05-13Z,EPS,Seminar on topics not treated by regularly scheduled courses; requests for initiation may be made by students or faculty members. May be repeated to a maximum of 8 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/500/33591.xml,,09:00 PM,06:30 PM,,Topics in Educational Policy,500,,summer,SF,2019,33591,S,Lee,May be repeated to a maximum of 8 hours.,A  
3,2019-08-01Z,2019-06-10Z,ECON,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/203/37858.xml,,,ARRANGED,,Economic Statistics II,203,,summer,S2,2019,37858,G,Marques de Amorim,"Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",ONL
3,2019-08-01Z,2019-06-10Z,ECON,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/203/37858.xml,,,ARRANGED,,Economic Statistics II,203,,summer,S2,2019,37858,E,McDermott,"Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",ONL
3,2019-06-07Z,2019-05-13Z,ENGL,Same as GWS 378. See GWS 378.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGL/378/39101.xml,,12:20 PM,09:30 AM,Lincoln Hall,Fairy Tales & Gender Formation,378,1057,summer,S1,2019,39101,V,O'Brien,Same as GWS 378. See GWS 378.,A  
1,2019-08-01Z,2019-05-13Z,ENG,"Design project pertinent to student's field of study. Student will complete a comprehensive written report, develop a website, and/or give an oral presentation that relates to his/her project. 1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/573/39181.xml,,,ARRANGED,,Capstone Project,573,,summer,1,2019,39181,R,Uddin,1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.,ES 
4,2019-08-01Z,2019-06-10Z,ESE,Same as GEOG 379. See GEOG 379.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESE/379/38710.xml,,,ARRANGED,,Intro to GIS Systems,379,,summer,S2,2019,38710,M,Kashem,Same as GEOG 379. See GEOG 379.,ONL
0,2019-08-01Z,2019-06-10Z,ENG,"Engineering Practice is for engineering graduate students who are completing curricular practical training, either full-time or part-time, that is related to their major field of study and an integral or important part of their program of study. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/510/30636.xml,,,ARRANGED,,Engineering Practice,510,,summer,S2,2019,30636,H,Dankowicz,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.,A  
0,2019-08-01Z,2019-06-10Z,ENG,"Engineering Practice is for engineering graduate students who are completing curricular practical training, either full-time or part-time, that is related to their major field of study and an integral or important part of their program of study. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/510/30636.xml,,,ARRANGED,,Engineering Practice,510,,summer,S2,2019,30636,A,McCullough,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.,A  
3,2019-08-01Z,2019-06-10Z,ECON,"The modern theory of the determination of the level and rate of growth of income, employment, output, and the price level; discusses alternate fiscal and monetary policies to facilitate full employment and economic growth. Prerequisite: ECON 102; ECON 103; and one of MATH 220, MATH 221, MATH 234.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/303/38741.xml,,,ARRANGED,,Inter Macroeconomic Theory,303,,summer,S2,2019,38741,S,Laumer,"Prerequisite: ECON 102; ECON 103; and one of MATH 220, MATH 221, MATH 234.",ONL
3,2019-08-01Z,2019-06-10Z,ECON,"The modern theory of the determination of the level and rate of growth of income, employment, output, and the price level; discusses alternate fiscal and monetary policies to facilitate full employment and economic growth. Prerequisite: ECON 102; ECON 103; and one of MATH 220, MATH 221, MATH 234.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/303/38741.xml,,,ARRANGED,,Inter Macroeconomic Theory,303,,summer,S2,2019,38741,E,McDermott,"Prerequisite: ECON 102; ECON 103; and one of MATH 220, MATH 221, MATH 234.",ONL
1,2019-06-07Z,2019-05-13Z,FSHN,"Studies of selected topics in Food Science. Study may be on specialized topics in any one of the following fields: food chemistry, food microbiology, nutrition, food processing/engineering. Lectures and/or laboratory. 1 to 4 graduate hours. No professional credit. May be repeated if topics vary. Students may register only once for a given topic. Prerequisite: Graduate level status or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FSHN/595/40277.xml,,08:00 PM,05:00 PM,,Advanced Topics in Food Science and Human Nutrition,595,,summer,S1,2019,40277,S,Kundrat,1 to 4 graduate hours. No professional credit. May be repeated if topics vary. Students may register only once for a given topic. Prerequisite: Graduate level status or consent of instructor.,1  
3,2019-08-01Z,2019-06-10Z,ESE,"Study of the science of water on planet earth, the developing water crisis, and some possible solutions to it. Topics include water's unique physical and chemical properties; how it profoundly shapes the earth/ocean/atmosphere system; dynamics of oceans, atmosphere, lakes, rivers, groundwater, and ice masses; current fresh water supplies and their distribution on earth relative to population; current and future water crises and the compounding effects of droughts, floods, and global change; and prospects for some technological and economic approaches to easing the crisis. Same as GEOG 370 and GEOL 370.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESE/320/36940.xml,,,ARRANGED,,"Water Planet, Water Crisis",320,,summer,S2,2019,36940,T,Cole,Same as GEOG 370 and GEOL 370.,A  
2,2019-06-07Z,2019-05-13Z,ECON,"Introduction to the theory of international trade and finance with selected application to current problems of  trade policy, balance of payments adjustment, the international monetary system, and globalization issues. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/420/40226.xml,,,ARRANGED,,International Economics,420,,summer,S1,2019,40226,I,DiIanni,"3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",ONL
1,2019-06-07Z,2019-05-13Z,FSHN,Group discussion on a special topic in a field of study directly pertaining to subject matter in food science and human nutrition. Approved for Letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Sophomore standing.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FSHN/398/40286.xml,,,ARRANGED,,Undergraduate Seminar,398,,summer,S1,2019,40286,F,Kadayifci,Approved for Letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Sophomore standing.,GEN
1,2019-06-07Z,2019-05-13Z,FSHN,Group discussion on a special topic in a field of study directly pertaining to subject matter in food science and human nutrition. Approved for Letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Sophomore standing.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FSHN/398/40286.xml,,,ARRANGED,,Undergraduate Seminar,398,,summer,S1,2019,40286,Y,Pan,Approved for Letter and S/U grading. May be repeated in the same or subsequent terms to a maximum of 12 hours. Prerequisite: Sophomore standing.,GEN
0,2019-06-07Z,2019-05-13Z,ENGL,"Approved for both letter and S/U grading. May be repeated by Ph.D. candidates as topics vary, but without credit, after 8 hours have been earned in this course. Students needing the proseminar for their programs will be given priority enrollment. Prerequisite: Graduate standing in the Department of English or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGL/593/37324.xml,,12:50 PM,10:00 AM,English Building,Prof Seminar College Tchg,593,113,summer,S1,2019,37324,G,Hutner,"Approved for both letter and S/U grading. May be repeated by Ph.D. candidates as topics vary, but without credit, after 8 hours have been earned in this course. Students needing the proseminar for their programs will be given priority enrollment. Prerequisite: Graduate standing in the Department of English or consent of instructor.",C  
3,2019-08-01Z,2019-06-10Z,ECON,"Analyzes current macroeconomic policy issues, problems, and techniques; discusses various policy techniques including monetary, fiscal, incomes, and exchange rate policies, and their effectiveness for treating inflation, unemployment, productivity, resource and exchange rate problems. May emphasize current issues in developed economies or in emerging market economies. 3 undergraduate hours. 4 graduate hours. Credit is not given for ECON 462 and ECON 425. Prerequisite: ECON 203; ECON 302; ECON 303; MATH 220 or MATH 221 are required. MATH 231 is recommended. Prior exposure to financial markets is encouraged.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/425/40199.xml,,10:50 AM,09:30 AM,David Kinley Hall,Macroeconomic Policy,425,215,summer,S2,2019,40199,C,Paiva,3 undergraduate hours. 4 graduate hours. Credit is not given for ECON 462 and ECON 425. Prerequisite: ECON 203; ECON 302; ECON 303; MATH 220 or MATH 221 are required. MATH 231 is recommended. Prior exposure to financial markets is encouraged.,A3 
2,2019-08-01Z,2019-06-10Z,ECON,"Introduction to specification, estimation, prediction and evaluation of econometric models, emphasizing the interplay between statistical theory and economic applications. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 203 or equivalent; ECON 302 or ECON 303.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/471/40228.xml,,04:50 PM,03:30 PM,David Kinley Hall,Intro to Applied Econometrics,471,123,summer,S2,2019,40228,H,Arvin-Rad,3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 203 or equivalent; ECON 302 or ECON 303.,A3 
3,2019-08-01Z,2019-06-10Z,ECON,"Special topics in advanced economics within a variety of areas. See course schedule for topics. 3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate terms to a maximum of 9 undergraduate hours or 8 graduate hours if topics vary. Prerequisite: ECON 202; ECON 302 or ECON 303; MATH 220 or MATH 221 or other Calculus course. Some topics may require additional prerequisites, read the section text for each topic.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/490/39118.xml,,12:20 PM,11:00 AM,David Kinley Hall,Topics in Economics,490,123,summer,S2,2019,39118,C,Agiakloglou,"3 undergraduate hours. 4 graduate hours. May be repeated in the same or separate terms to a maximum of 9 undergraduate hours or 8 graduate hours if topics vary. Prerequisite: ECON 202; ECON 302 or ECON 303; MATH 220 or MATH 221 or other Calculus course. Some topics may require additional prerequisites, read the section text for each topic.",A3 
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39717.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39717,E,Carroll Curry,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,B  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39717.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39717,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,B  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39718.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39718,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,C  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39718.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39718,J,Pennell,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,C  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39716.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39716,A,Dunse,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,A  
0,2019-08-01Z,2019-06-10Z,ESL,"Continued instruction in essential skills in business communication both in academic and professional settings; Skills covered include writing professional correspondence and business proposals, synthesizing sources, and participating in group discussions. This course is the second term of a two-term course sequence (ESL 521 - ESL 522). 0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/522/39716.xml,,,ARRANGED,,Introduction to Business Writing,522,,summer,S2,2019,39716,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 521 or Level 2 course placement result on the English Placement Test. ESL students only.,A  
3,2019-08-01Z,2019-05-13Z,ESE,Same as ATMS 140. See ATMS 140.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESE/140/40319.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Climate and Global Change,140,,summer,SF,2019,40319,A,Nesbitt,Same as ATMS 140. See ATMS 140.,ONL
4,2019-08-01Z,2019-06-10Z,FSHN,"Introduction to the management of commercial and noncommerical foodservice systems through the operation of Bevier Cafe. Students experience managing the procurement, production and service of food, as well as the sanitation and maintenance of equipment and facilities. Prerequisite: FSHN 232 and credit or concurrent registration in FSHN 349 and FSHN 345.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FSHN/340/31264.xml,,11:50 AM,10:00 AM,Bevier Hall,Food Production and Service,340,372,summer,S2,2019,31264,J,Brotherton,Prerequisite: FSHN 232 and credit or concurrent registration in FSHN 349 and FSHN 345.,AL1
4,2019-08-01Z,2019-06-10Z,FSHN,"Introduction to the management of commercial and noncommerical foodservice systems through the operation of Bevier Cafe. Students experience managing the procurement, production and service of food, as well as the sanitation and maintenance of equipment and facilities. Prerequisite: FSHN 232 and credit or concurrent registration in FSHN 349 and FSHN 345.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FSHN/340/31265.xml,,01:50 PM,08:30 AM,Bevier Hall,Food Production and Service,340,292,summer,S2,2019,31265,J,Brotherton,Prerequisite: FSHN 232 and credit or concurrent registration in FSHN 349 and FSHN 345.,AB1
4,2019-08-01Z,2019-06-10Z,ECON,"Modern time series analysis techniques for handling economic data which arises in a happenstance fashion through time and their application to specific economic problems. Prerequisite: ECON 503 or STAT 578, or equivalent. MSPE Graduate Student Standing.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/504/38385.xml,,10:50 AM,09:30 AM,David Kinley Hall,Time Series Analysis in Econ,504,123,summer,S2,2019,38385,C,Agiakloglou,"Prerequisite: ECON 503 or STAT 578, or equivalent. MSPE Graduate Student Standing.",S2 
0,2019-08-01Z,2019-06-10Z,FIN,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FIN/580/36894.xml,,12:20 PM,11:00 AM,Business Instructional Fac,Special Topics in Finance,580,2043,summer,S2,2019,36894,X,Yang,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,MSA
4,2019-08-01Z,2019-06-10Z,ECON,"Micro- and macroeconomic theories of the supply of and demand for money; money substitutes and their significance; review of current empirical research; money in closed economy, macroeconomic, and static general equilibrium models; and analysis of inflation and unemployment. Prerequisite: Consent of instructor. MSPE Graduate Student Standing.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/516/38404.xml,,12:20 PM,11:00 AM,David Kinley Hall,Monetary Theory,516,209,summer,S2,2019,38404,C,Paiva,Prerequisite: Consent of instructor. MSPE Graduate Student Standing.,S2 
0,2019-08-01Z,2019-05-13Z,FIN,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/FIN/580/38725.xml,,,ARRANGED,,Special Topics in Finance,580,,summer,SF,2019,38725,M,Widdicks,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,INT
4,,,ECON,"Development of short run macroeconomic models. Analysis of private sector behavior functions, and government policy alternatives. Extensions for open economy models and growth models. Intended for students in the Master of Business Administration program. Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/529/39330.xml,,,ARRANGED,,Macroeconomics for Business,529,,summer,,2019,39330,H,Esfahani,Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.,ONL
4,,,ECON,"Development of short run macroeconomic models. Analysis of private sector behavior functions, and government policy alternatives. Extensions for open economy models and growth models. Intended for students in the Master of Business Administration program. Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/529/39329.xml,,,ARRANGED,,Macroeconomics for Business,529,,summer,,2019,39329,H,Esfahani,Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.,IMB
3,2019-06-07Z,2019-05-13Z,ECON,"Application of economic theory to topical issues such as pollution, climate change, and the environmental impacts of overpopulation. Both market-based and regulatory solutions to these problems are discussed. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 or other Calculus course.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/415/40192.xml,,,ARRANGED,,Environmental Economics,415,,summer,S1,2019,40192,B,Buckley,3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 or other Calculus course.,ONL
0,2019-06-07Z,2019-05-13Z,ECON,Directed reading and research. Approved for both letter and S/U grading. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/590/38403.xml,,03:20 PM,11:00 AM,David Kinley Hall,Individual Study and Research,590,317,summer,S1,2019,38403,M,Perry,Approved for both letter and S/U grading. May be repeated.,M1 
0,2019-08-01Z,2019-06-10Z,ECON,Directed reading and research. Approved for both letter and S/U grading. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECON/590/39638.xml,,04:50 PM,03:30 PM,David Kinley Hall,Individual Study and Research,590,119,summer,S2,2019,39638,Y,Sun,Approved for both letter and S/U grading. May be repeated.,MS2
