course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
3,2020-08-06Z,2020-06-15Z,CS,"Examination of the logical organization of databases: the entity-relationship model; the hierarchical, network, and relational data models and their languages. Functional dependencies and normal forms. Design, implementation, and optimization of query languages; security and integrity; concurrency control, and distributed database systems. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/CS/411/40318.xml,,12:15 PM,11:00 AM,,Database Systems,411,,summer,S2,2020,40318,A,Alawini,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,S4 
3,2020-08-06Z,2020-06-15Z,CLCV,"Survey of American minority cultures and the reception of Greco-Roman culture in literature, film, and politics, with brief units of historical concentration on ancient slavery and proto-racism, Harvard's Indian College, early African-American poets, novelists, educators, and classicists, the Greco-Roman heritage of the Ku Klu Klan, and Civil Rights Movement leaders like Martin Luther King, Jr., Huey P. Newton, and Eldridge Cleaver. Other highlights include Derek Walcott's Caribbean/Homeric Omeros, Erin Gruwell's mixed-race Freedom Writers, and Spike Lee's Chi-Raq.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/CLCV/224/40509.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1US"">Cultural Studies - US Minority</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",12:20 PM,11:00 AM,,American Race and Ethnicity in the Classical Tradition,224,,summer,S2,2020,40509,A,Weed,,A  
3,2020-08-06Z,2020-05-18Z,CS,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/CS/421/30792.xml,,,ARRANGED,,Programming Languages & Compilers,421,,summer,SF,2020,30792,M,Beckman,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.,P3 
3,2020-08-06Z,2020-05-18Z,CS,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/CS/421/37194.xml,,,ARRANGED,,Programming Languages & Compilers,421,,summer,SF,2020,37194,M,Beckman,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.,ON2
course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,G,Le,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,E,Saadah,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,T,Sanei,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,G,Le,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,E,Saadah,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
4,2020-07-10Z,2020-06-15Z,PERS,"General review of the essentials of grammar, selected reading of materials emphasizing Iranian life and culture, compositions, and practice in speech. 4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PERS/403/34837.xml,,10:50 AM,09:00 AM,,Intermediate Persian I,403,,summer,S2A,2020,34837,T,Sanei,4 undergraduate hours. 4 graduate hours. Prerequisite: PERS 202.,A1 
3,2020-08-06Z,2020-06-15Z,REL,"Examination of archaeological evidence, especially from Syria-Palestine, and discussion of its use in the interpretation of Biblical literature.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/REL/106/39515.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",02:50 PM,01:00 PM,,Archaeology and the Bible,106,,summer,S2,2020,39515,W,Pitard,,LN1
3,2020-08-06Z,2020-06-15Z,REL,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/REL/110/39629.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",04:50 PM,03:00 PM,,World Religions,110,,summer,S2,2020,39629,J,Ebel,Same as PHIL 110.,LN1
0,2020-08-06Z,2020-05-18Z,PSM,"Special, emerging, or advanced topics in science and business. Topics will vary by offering. May be used to pilot course offerings before adding them to the PSM curriculum. Open to Illinois Professional Science Master's (PSM) students only. Approved for letter and S/U grading. May be repeated in the same term up to 6 hours or separate terms up to 9 hours; this is contingent on program approval and other requirements.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/520/35844.xml,,,ARRANGED,,Special Topics-Sci & Business,520,,summer,SF,2020,35844,N,Bosecker,Approved for letter and S/U grading. May be repeated in the same term up to 6 hours or separate terms up to 9 hours; this is contingent on program approval and other requirements.,A  
4,2020-08-06Z,2020-06-15Z,PSYC,"Provides students with a background in developmental research methodology, such as observational techniques used with children. Students will gain experience collecting data and learn how to write research papers. Prerequisite: PSYC 216 and PSYC 235, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/363/33558.xml,,11:20 AM,10:00 AM,,Developmental Child Psych Lab,363,,summer,S2,2020,33558,Y,Lin,"Prerequisite: PSYC 216 and PSYC 235, or equivalent.",AL1
0,2020-08-06Z,2020-05-18Z,PSYC,"Weekly presentation and discussions of current research by faculty, graduate students and visiting scholars. Sections of these proseminars are offered by each division in the Psychology Department. Requirements include attendance and participation in discussion. Same as NEUR 598. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/598/38829.xml,,,ARRANGED,,Proseminar in Psychology,598,,summer,SF,2020,38829,N,Allen,Same as NEUR 598. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated.,IN2
3,2020-08-06Z,2020-06-15Z,PSYC,Study of the psychological development of the child. Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/216/30331.xml,,,ARRANGED,,Child Psych,216,,summer,S2,2020,30331,C,Shenouda,Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,2ON
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37063.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37063,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,TNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37063.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37063,P,Davidson,Approved for letter and S/U grading. May be repeated in separate terms.,TNC
3,2020-08-06Z,2020-06-15Z,PSYC,"Introduction to the psychological study of human information processing and memory; acquisition, retrieval, and forgetting; and general knowledge, concepts, reasoning, and related issues in cognition. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSYC/224/30332.xml,,12:20 PM,10:00 AM,,Cognitive Psych,224,,summer,S2,2020,30332,S,Hwang,Prerequisite: PSYC 100 or PSYC 103.,S2 
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37060.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37060,J,Juvik,Approved for letter and S/U grading. May be repeated in separate terms.,PCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37061.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37061,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,PNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37061.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37061,J,Juvik,Approved for letter and S/U grading. May be repeated in separate terms.,PNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37062.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37062,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,TCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37062.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37062,P,Davidson,Approved for letter and S/U grading. May be repeated in separate terms.,TCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37057.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37057,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38852.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38852,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/38851.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,38851,M,Kashem,Approved for letter and S/U grading. May be repeated in separate terms.,GCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37059.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37059,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FNC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37058.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37058,N,Engeseth,Approved for letter and S/U grading. May be repeated in separate terms.,FCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,B,Conerty,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37056.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37056,V,Singh,Approved for letter and S/U grading. May be repeated in separate terms.,BCR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37055.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37055,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ANC
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,N,Bosecker,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
0,2020-08-06Z,2020-05-18Z,PSM,"Practical learning experience in which business knowledge and skills are applied to science problems and opportunities. In consultation with program coordinators, students find internship companies and positions that match their individual career objectives and meet the learning goals of the program. Learning objectives, deliverables, and performance evaluation are determined for each student by the program coordinator. Completed in the summer after the first year of study. Open to Illinois Professional Sciences Master's (PSM) students only. Internationals holding student visas must have prior authorization from International Student and Scholar Services. Approved for letter and S/U grading. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/summer/PSM/555/37054.xml,,,ARRANGED,,PSM Internship,555,,summer,SF,2020,37054,R,Knox,Approved for letter and S/U grading. May be repeated in separate terms.,ACR
