course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
4,2020-01-17Z,2019-12-23Z,SPAN,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SPAN/130/10039.xml,,,ARRANGED,,Intermediate Spanish,130,,winter,1,2020,10039,A,Abbott,Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.,A  ,Online
3,2020-01-17Z,2019-12-23Z,SOC,Same as GWS 100 and HDFS 140. See GWS 100.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SOC/130/10044.xml,SBS,,ARRANGED,,Intro Gender & Women's Studies,130,,winter,1,2020,10044,C,Cole,Same as GWS 100 and HDFS 140. See GWS 100.,AA ,Online
4,2020-01-17Z,2019-12-23Z,SOC,"Sociology offers a unique lens through which we can examine the world around us. In this course you will develop a perspective that will allow you to analyze the social world in a way that reveals the hidden and/or overlooked social forces that shape our lives. This approach, the sociological imagination, will enable you to explore how social forces influence the ways we view and navigate our social world. We will discuss how sociologists use theory and research to better understand important social issues such as inequalities of race, class, gender, sexualities and how social order and social change are possible. We will discuss how society affects individuals and in turn how individuals can affect society.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SOC/100/10018.xml,SBS,,ARRANGED,,Introduction to Sociology,100,,winter,1,2020,10018,U,Rasheed,,ONL,Online
4,2020-01-17Z,2019-12-23Z,SOC,"Sociology offers a unique lens through which we can examine the world around us. In this course you will develop a perspective that will allow you to analyze the social world in a way that reveals the hidden and/or overlooked social forces that shape our lives. This approach, the sociological imagination, will enable you to explore how social forces influence the ways we view and navigate our social world. We will discuss how sociologists use theory and research to better understand important social issues such as inequalities of race, class, gender, sexualities and how social order and social change are possible. We will discuss how society affects individuals and in turn how individuals can affect society.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SOC/100/10018.xml,SBS,,ARRANGED,,Introduction to Sociology,100,,winter,1,2020,10018,D,Steward,,ONL,Online
4,2020-01-17Z,2019-12-23Z,SOC,"Sociology offers a unique lens through which we can examine the world around us. In this course you will develop a perspective that will allow you to analyze the social world in a way that reveals the hidden and/or overlooked social forces that shape our lives. This approach, the sociological imagination, will enable you to explore how social forces influence the ways we view and navigate our social world. We will discuss how sociologists use theory and research to better understand important social issues such as inequalities of race, class, gender, sexualities and how social order and social change are possible. We will discuss how society affects individuals and in turn how individuals can affect society.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SOC/100/10018.xml,SBS,,ARRANGED,,Introduction to Sociology,100,,winter,1,2020,10018,A,Teimourigerdeh,,ONL,Online
2,2020-01-17Z,2019-12-23Z,RST,Same as PS 224. See PS 224.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/RST/224/10067.xml,SBS,,ARRANGED,,Politics of the National Parks,224,,winter,1,2020,10067,L,Garcia,Same as PS 224. See PS 224.,A  ,Online
3,2020-01-17Z,2019-12-23Z,RST,"This course examines central issues in defining leisure, recreation, sport, and tourism. Historical, philosophical, sociological, psychological, and economic approaches to understanding these areas, their behaviors and meanings, social contexts, and personal and social resources are examined. By the end of the semester, students should understand their history and evolution, as well as their impact on contemporary society.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/RST/100/10041.xml,SBS,,ARRANGED,,"Recreation, Sport, and Tourism in Modern Society",100,,winter,1,2020,10041,K,Shinew,,ONL,Online
3,2020-01-17Z,2019-12-23Z,PSYC,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/245/10078.xml,,,ARRANGED,,Industrial Org Psych,245,,winter,1,2020,10078,C,Shenouda,Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/245/10078.xml,,,ARRANGED,,Industrial Org Psych,245,,winter,1,2020,10078,T,Sun,Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PS,"Provides comparative and historical insights into the problems affecting the developing world by examining social, economic and political changes in Africa, Asia, and Latin America.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PS/241/10066.xml,"SBS, CS",,ARRANGED,,Comp Politics in Dev Nations,241,,winter,1,2020,10066,S,Kim,,A  ,Online
3,2020-01-17Z,2019-12-23Z,HDFS,Same as GWS 100 and SOC 130. See GWS 100.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/HDFS/140/10043.xml,SBS,,ARRANGED,,Intro Gender & Women's Studies,140,,winter,1,2020,10043,C,Cole,Same as GWS 100 and SOC 130. See GWS 100.,AA ,Online
3,2020-01-17Z,2019-12-23Z,GWS,Same as MACS 356. See MACS 356.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/GWS/356/10012.xml,CS,,ARRANGED,,Sex & Gender in Popular Media,356,,winter,1,2020,10012,J,Robinson,Same as MACS 356. See MACS 356.,A  ,Online
3,2020-01-17Z,2019-12-23Z,GLBL,Same as ESE 118 and GEOL 118. See GEOL 118.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/GLBL/118/10009.xml,NAT,,ARRANGED,,Natural Disasters,118,,winter,1,2020,10009,S,Altaner,Same as ESE 118 and GEOL 118. See GEOL 118.,A  ,Online
3,2020-01-17Z,2019-12-23Z,GLBL,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/GLBL/100/10054.xml,"SBS, CS",,ARRANGED,,Intro to Global Studies,100,,winter,1,2020,10054,M,Goodnight,,CF ,Online
3,2020-01-17Z,2019-12-23Z,GWS,"Interdisciplinary introduction to the study of gender, women, and sexuality. Addresses issues such as social experience, representation and popular culture, femininities and masculinities, family structure, education, employment, economics, literature and the arts, religion, history, and technology. Explores interrelationships of race, ethnicity, sexuality, gender, ability, and age from a transnational perspective. Same as HDFS 140 and SOC 130.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/GWS/100/10042.xml,SBS,,ARRANGED,,Intro Gender & Women's Studies,100,,winter,1,2020,10042,C,Cole,Same as HDFS 140 and SOC 130.,AA ,Online
2,2020-01-17Z,2019-12-23Z,PS,"Examines the politics of national parks in the United States, including creation of parks, local support or opposition to parks, and park policy as well as policy questions such as the value of wilderness ecosystem management, endangered species protection, and role of parks in national identity and remembrance of events such as the Civil War, the Indian wars, or the civil rights movement. Same as RST 224. Additional fees may apply. See Class Schedule. May be repeated in separate terms to a maximum of 10 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PS/224/10029.xml,SBS,,ARRANGED,,Politics of the National Parks,224,,winter,1,2020,10029,L,Garcia,Same as RST 224. Additional fees may apply. See Class Schedule. May be repeated in separate terms to a maximum of 10 hours.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/238/10079.xml,,,ARRANGED,,Psychopathology and Problems in Living,238,,winter,1,2020,10079,K,Kemp,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/238/10079.xml,,,ARRANGED,,Psychopathology and Problems in Living,238,,winter,1,2020,10079,C,Shenouda,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/230/10061.xml,SBS,,ARRANGED,,Perception & Sensory Processes,230,,winter,1,2020,10061,A,Lleras,,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/230/10061.xml,SBS,,ARRANGED,,Perception & Sensory Processes,230,,winter,1,2020,10061,S,Lleras Buetti,,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/230/10061.xml,SBS,,ARRANGED,,Perception & Sensory Processes,230,,winter,1,2020,10061,A,Madison,,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/204/10060.xml,,,ARRANGED,,Intro to Brain and Cognition,204,,winter,1,2020,10060,P,Bogdan,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/204/10060.xml,,,ARRANGED,,Intro to Brain and Cognition,204,,winter,1,2020,10060,F,Dolcos,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/204/10060.xml,,,ARRANGED,,Intro to Brain and Cognition,204,,winter,1,2020,10060,S,Dolcos,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/204/10060.xml,,,ARRANGED,,Intro to Brain and Cognition,204,,winter,1,2020,10060,K,Hohl,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,A  ,Online
4,2020-01-17Z,2019-12-23Z,SPAN,"Introduction to Spanish in business, law, medical, education & social service fields, with a focus on the importance of bilingualism in the U.S., strategies for lifelong learning, and culture considerations. The development of functional use of Spanish within the professional context is the major focus of the course. This is considered a fourth level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 141 and SPAN 142. Prerequisite: SPAN 130 (formerly numbered 103), equivalent course, or placement score.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/SPAN/142/10040.xml,,,ARRANGED,,Spanish in the Professions,142,,winter,1,2020,10040,F,Henshaw,"Credit is not given for both SPAN 141 and SPAN 142. Prerequisite: SPAN 130 (formerly numbered 103), equivalent course, or placement score.",A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/201/10059.xml,SBS,,ARRANGED,,Intro to Social Psych,201,,winter,1,2020,10059,E,Lozano,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/201/10059.xml,SBS,,ARRANGED,,Intro to Social Psych,201,,winter,1,2020,10059,C,Shenouda,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/201/10059.xml,SBS,,ARRANGED,,Intro to Social Psych,201,,winter,1,2020,10059,J,Spielmann,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
3,2020-01-17Z,2019-12-23Z,PSYC,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/201/10059.xml,SBS,,ARRANGED,,Intro to Social Psych,201,,winter,1,2020,10059,R,Vogt,Prerequisite: PSYC 100 or PSYC 103.,A  ,Online
4,2020-01-17Z,2019-12-23Z,PSYC,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/100/10034.xml,SBS,,ARRANGED,,Intro Psych,100,,winter,1,2020,10034,A,Hanna,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,A  ,Online
4,2020-01-17Z,2019-12-23Z,PSYC,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/100/10034.xml,SBS,,ARRANGED,,Intro Psych,100,,winter,1,2020,10034,N,Morales,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,A  ,Online
4,2020-01-17Z,2019-12-23Z,PSYC,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/100/10034.xml,SBS,,ARRANGED,,Intro Psych,100,,winter,1,2020,10034,F,Sanchez Hernandez,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,A  ,Online
4,2020-01-17Z,2019-12-23Z,PSYC,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",https://courses.illinois.edu/cisapp/explorer/schedule/2020/winter/PSYC/100/10034.xml,SBS,,ARRANGED,,Intro Psych,100,,winter,1,2020,10034,C,Shenouda,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,A  ,Online
