course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
0,2017-08-03Z,2017-06-12Z,CIC,For students participating in the Traveling Scholar Program. 0 to 20 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/CIC/500/30755.xml,,,ARRANGED,,CIC Traveling Scholar,500,,summer,S2,2017,30755,J,Hart,0 to 20 graduate hours. No professional credit. Approved for Letter and S/U grading. May be repeated.,A  ,Conference
3,2017-08-03Z,2017-06-12Z,CPSC,"Introduction to interdisciplinary methods of analysis of environmental problems in a finite world; examination of the concept of the limits to growth; development of a working understanding of natural systems and environmental economics; and examination of various management strategies (technical, economic, and social) that can be used to improve environmental quality. Same as CHLH 336, and ENVS 336. Prerequisite: One course in the life sciences and one course in the social sciences, or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/CPSC/336/36314.xml,,09:15 PM,06:30 PM,,Tomorrow's Environment,336,,summer,S2,2017,36314,A,Rayburn,"Same as CHLH 336, and ENVS 336. Prerequisite: One course in the life sciences and one course in the social sciences, or consent of instructor.",B  ,Online
4,2017-08-03Z,2017-05-15Z,CPSC,"An overview of the structure, properties, and reactions of carbon-containing compounds relevant to biological processes and cellular structure. The chemistry of hydro carbon, aromatic, as well as oxygen- nitrogen-, phosphorus-, and sulfur-containing compounds will be examined. Macromolecular structures including biological membranes, carbohydrates, proteins and nucleic acids will also be discussed. Prerequisites: CHEM 102 and CHEM 104 or CHEM 202 and CHEM 204.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/CPSC/382/36434.xml,,,ARRANGED,,Organic Chem of Biol Processes,382,,summer,SF,2017,36434,D,Briskin,Prerequisites: CHEM 102 and CHEM 104 or CHEM 202 and CHEM 204.,DPB,Online
0,2017-08-03Z,2017-05-15Z,CPSC,Experimental course on a special topic in crop sciences. Topic may not be repeated except in accordance with the Code. May be repeated up to a maximum of 12 hours in separate terms if topics vary.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/CPSC/199/39385.xml,,,ARRANGED,,Undergraduate Open Seminar,199,,summer,SF,2017,39385,N,Schroeder,May be repeated up to a maximum of 12 hours in separate terms if topics vary.,NS ,Independent Study
4,2017-08-03Z,2017-06-12Z,ECE,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECE/210/30413.xml,,11:20 AM,10:00 AM,Electrical & Computer Eng Bldg,Analog Signal Processing,210,2015,summer,S2,2017,30413,Y,Chen,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,AL1,Lecture
3,2017-08-03Z,2017-06-12Z,ECON,Treatment of special topics in economics. 3 undergraduate hours. 4 graduate hours. May be repeated in the same term to a maximum of 6 undergraduate hours or 8 graduate hours. May be repeated in separate terms to a maximum of 9 undergraduate hours or 8 graduate hours. Prerequisite: ECON 302 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/490/39118.xml,,02:20 PM,01:00 PM,David Kinley Hall,Topics in Economics,490,115,summer,S2,2017,39118,C,Agiakloglou,3 undergraduate hours. 4 graduate hours. May be repeated in the same term to a maximum of 6 undergraduate hours or 8 graduate hours. May be repeated in separate terms to a maximum of 9 undergraduate hours or 8 graduate hours. Prerequisite: ECON 302 or consent of instructor.,U3F,Lecture-Discussion
4,,,ECON,"Development of short run macroeconomic models. Analysis of private sector behavior functions, and government policy alternatives. Extensions for open economy models and growth models. Intended for students in the Master of Business Administration program. Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/529/39330.xml,,,ARRANGED,,Macroeconomics for Business,529,,summer,,2017,39330,H,Esfahani,Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.,ONL,Online
4,2017-06-09Z,2017-05-15Z,ECON,"Development of short run macroeconomic models. Analysis of private sector behavior functions, and government policy alternatives. Extensions for open economy models and growth models. Intended for students in the Master of Business Administration program. Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/529/38365.xml,,08:50 PM,06:00 PM,Business Instructional Fac,Macroeconomics for Business,529,3039,summer,S1,2017,38365,H,Esfahani,Credit is not given for both ECON 529 and either ECON 303 or ECON 501. Prerequisite: Enrollment is often restricted to students in specialized programs.,PMB,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECE/444/30456.xml,,04:50 PM,02:00 PM,,IC Device Theory & Fabrication,444,,summer,S2,2017,30456,D,Sievers,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AB1,Laboratory
3,2017-08-03Z,2017-06-12Z,ECE,"Electromagnetic fields and waves fundamentals and their engineering applications: static electric and magnetic fields; energy storage; Maxwell's equations for time-varying fields; wave solutions in free space, dielectrics and conducting media, transmission line systems; time- and frequency-domain analysis of transmission line circuits and Smith chart applications. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECE/329/30415.xml,,11:50 AM,11:00 AM,Electrical & Computer Eng Bldg,Fields and Waves I,329,1013,summer,S2,2017,30415,E,Kudeki,Prerequisite: ECE 210.,D  ,Discussion/Recitation
4,2017-08-03Z,2017-06-12Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECE/444/30459.xml,,04:50 PM,02:00 PM,,IC Device Theory & Fabrication,444,,summer,S2,2017,30459,D,Sievers,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AB2,Laboratory
4,2017-08-03Z,2017-06-12Z,CSE,Same as STAT 448. See STAT 448.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/CSE/448/38364.xml,,02:50 PM,01:00 PM,Foreign Languages Building,Advanced Data Analysis,448,G27,summer,S2,2017,38364,D,Glosemeyer,Same as STAT 448. See STAT 448.,A1 ,Laboratory-Discussion
2,2017-06-09Z,2017-05-15Z,ECON,Examines the economic factors shaping innovation and technical change since the industrial revolution with emphasis on the economic relationship between science and technology and the role of government in technical change. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 102 or equivalent; ECON 302 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/483/38459.xml,,03:50 PM,01:00 PM,David Kinley Hall,Econ of Innovation and Tech,483,317,summer,S1,2017,38459,E,Chalioti,3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 102 or equivalent; ECON 302 or consent of instructor.,S1G,Lecture-Discussion
3,2017-06-09Z,2017-05-15Z,DANC,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/DANC/100/36010.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro to Contemporary Dance,100,,summer,S1,2017,36010,C,Maybee,For non-dance majors.,OL1,Online
2,2017-06-09Z,2017-05-15Z,ECON,Examines the economic factors shaping innovation and technical change since the industrial revolution with emphasis on the economic relationship between science and technology and the role of government in technical change. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 102 or equivalent; ECON 302 or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/483/38349.xml,,03:50 PM,01:00 PM,David Kinley Hall,Econ of Innovation and Tech,483,317,summer,S1,2017,38349,E,Chalioti,3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 102 or equivalent; ECON 302 or consent of instructor.,S1U,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,ECON,"Micro- and macroeconomic theories of the supply of and demand for money; money substitutes and their significance; review of current empirical research; money in closed economy, macroeconomic, and static general equilibrium models; and analysis of inflation and unemployment. Prerequisite: Consent of instructor. MSPE Graduate Student Standing.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECON/516/38404.xml,,02:50 PM,01:00 PM,David Kinley Hall,Monetary Theory,516,111,summer,S2,2017,38404,C,Paiva,Prerequisite: Consent of instructor. MSPE Graduate Student Standing.,S2 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,ECE,"Network equivalents; power and energy fundamentals, resonance, mutual inductance; three-phase power concepts, forces and torques of electric origin in electromagnetic and electrostatic systems; energy conversion cycles; principles of electric machines; transducers; relays; laboratory demonstration. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ECE/330/37918.xml,,10:50 AM,10:00 AM,Electrical & Computer Eng Bldg,Power Ckts & Electromechanics,330,2017,summer,S2,2017,37918,H,Sowidan,Prerequisite: ECE 210.,A  ,Lecture
3,2017-08-03Z,2017-06-12Z,ENGL,"Thoughtful viewing of diverse films (in required weekly screenings), along with ample discussion and critical reading and writing, to gain understanding of cinematic expression and of film's capacity to entertain and to exert artistic and social influence. Same as MACS 104.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENGL/104/36321.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro to Film,104,,summer,S2,2017,36321,S,Slobodnik,Same as MACS 104.,ONL,Online
0,2017-08-03Z,2017-05-15Z,ENG,"Full-time or part-time practice of engineering in an off-campus government, industrial, or research laboratory environment. Written work report, on-line Experiential Learning report and on-line ABET report required. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENG/310/30633.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2017,30633,M,Darling,Approved for S/U grading only. May be repeated.,PT ,Online
0,2017-08-03Z,2017-05-15Z,ENG,"Full-time or part-time practice of engineering in an off-campus government, industrial, or research laboratory environment. Written work report, on-line Experiential Learning report and on-line ABET report required. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENG/310/30633.xml,,,ARRANGED,,Engineering Internship,310,,summer,SF,2017,30633,A,Fruehling,Approved for S/U grading only. May be repeated.,PT ,Online
0,2017-08-03Z,2017-06-12Z,ESL,"Introduction to the use of rhetorical modes typical of academic writing; introduction to the research paper; review of strategies for effective and critical reading. Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 500, or recommendation from UIUC English as a Second Language Placement Test.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ESL/501/30358.xml,,,ARRANGED,,Intro to Academic Writing,501,,summer,S2,2017,30358,S,Faivre,"Approved for S/U grading only. Credit is not given toward a graduate degree. Prerequisite: ESL 500, or recommendation from UIUC English as a Second Language Placement Test.",X  ,Online
1,2017-08-03Z,2017-06-12Z,ENG,"Literature research and development of written and oral communication skills for preparing for undertaking, completing, and reporting on an internship or equivalent experience. Written report, development of a Web site, and oral presentation required on how experience in an internship or equivalent experience relates to pertinent reading material. 1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours. Prerequisite: NPRE 481 recommended.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENG/572/39180.xml,,02:50 PM,02:00 PM,Talbot Laboratory,Energy Systems Practicum,572,100H,summer,S2,2017,39180,R,Uddin,1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours. Prerequisite: NPRE 481 recommended.,A  ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,ESE,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Prerequisite: Completion of campus Composition I general education requirement.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ESE/360/38688.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""ACP""><description>Advanced Composition</description><ns2:genEdAttributes><genEdAttribute code=""1CLL"">Advanced Composition</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Environmental Writing,360,,summer,S2,2017,38688,K,McQueen,Prerequisite: Completion of campus Composition I general education requirement.,A  ,Online
3,2017-06-09Z,2017-05-15Z,ENGL,Same as GWS 378. See GWS 378.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENGL/378/39101.xml,,12:20 PM,09:30 AM,Lincoln Hall,Fairy Tales & Gender Formation,378,1057,summer,S1,2017,39101,V,O'Brien,Same as GWS 378. See GWS 378.,A  ,Lecture-Discussion
2,,,ENG,Cornerstone marketing concepts for innovators and engineers to enable analysis of products and technologies from a marketing perspective: engineering product development and adoption life cycle; objectives and strategies; marketing management; communication skills; sales process and tactics; special considerations for new high-tech engineering products and innovations. Same as TE 466. 2 undergraduate hours. 2 graduate hours. Credit is not given for both ENG 466 and BADM 365. Prerequisite: ENG 360.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENG/466/35615.xml,,,ARRANGED,,High-Tech Venture Marketing,466,,summer,,2017,35615,M,Shabbir,Same as TE 466. 2 undergraduate hours. 2 graduate hours. Credit is not given for both ENG 466 and BADM 365. Prerequisite: ENG 360.,ONL,Online
3,2017-06-09Z,2017-05-15Z,ESE,Same as GEOL 117. See GEOL 117.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ESE/117/37297.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,The Oceans,117,,summer,S1,2017,37297,J,Pettijohn,Same as GEOL 117. See GEOL 117.,ONL,Online
3,2017-08-03Z,2017-06-12Z,ESE,Same as ATMS 120. See ATMS 120.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ESE/120/36367.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1PS"">Nat Sci &amp; Tech - Phys Sciences</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Severe and Hazardous Weather,120,,summer,S2,2017,36367,E,Snodgrass,Same as ATMS 120. See ATMS 120.,ONL,Online
3,,,ENG,"Product design, marketing, financials, and the general business planning preparation required for start-up companies. Many start-up companies have emerged from this course. Students can work in teams (members can be from outside of class) or individually. Students without a particular idea may be provided an option to participate in PIRL (Product Innovation Research Lab) with the School of Art & Design, but spots are limited. Same as TE 461. 3 undergraduate hours. 3 graduate hours. Prerequisite: MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ENG/461/36520.xml,,,ARRANGED,,Technology Entrepreneurship,461,,summer,,2017,36520,B,Lilly,Same as TE 461. 3 undergraduate hours. 3 graduate hours. Prerequisite: MATH 231.,ONL,Online
3,2017-08-03Z,2017-06-12Z,FAA,"Introduction to Fashion will be an overview of the many diverse areas of interest and employment available to someone with and interest in fashion. This course will focus on the development of an individual apparel design process. Other topics include basic garment construction concepts, properties of textiles, fashion illustration, 20th century dress history, manufacturing, trend forecasting, merchandising, and social psychology of dress. May be repeated up to 6 hours in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FAA/220/38797.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Introduction to Fashion,220,,summer,S2,2017,38797,S,Becker,May be repeated up to 6 hours in separate terms.,A  ,Online
3,2017-08-03Z,2017-06-12Z,ESE,Same as GEOG 210. See GEOG 210.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ESE/210/38272.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Social & Environmental Issues,210,,summer,S2,2017,38272,T,Birkenholtz,Same as GEOG 210. See GEOG 210.,ONL,Online
0,2017-08-03Z,2017-06-12Z,FAA,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. Approved for letter and S/U grading. May be repeated to a maximum of 36 hours. (summer session, 0 to 6 undergraduate hours). Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FAA/299/38438.xml,,,ARRANGED,,FAA Study Abroad,299,,summer,S2,2017,38438,Z,Gardner,"Approved for letter and S/U grading. May be repeated to a maximum of 36 hours. (summer session, 0 to 6 undergraduate hours). Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",S2 ,Study Abroad
0,2017-08-03Z,2017-05-15Z,FAA,"Provides campus credit for foreign study and/or travel. A detailed proposal for study abroad must be submitted for approval by the appropriate committee of the department in which the student is studying and the college dean's office prior to such study abroad. Final determination of credit and its application toward the degree is made after a review of the student's work abroad by the above committee and college office. Approved for letter and S/U grading. May be repeated to a maximum of 36 hours. (summer session, 0 to 6 undergraduate hours). Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FAA/299/30666.xml,,,ARRANGED,,FAA Study Abroad,299,,summer,SF,2017,30666,Z,Gardner,"Approved for letter and S/U grading. May be repeated to a maximum of 36 hours. (summer session, 0 to 6 undergraduate hours). Prerequisite: Approval of the student's proposal by the departmental committee and the college office.",A1 ,Study Abroad
4,2017-08-03Z,2017-06-12Z,EPSY,"Designed for terminal value for professional training of students not intending to pursue advanced graduate work, and for introductory value for students continuing graduate study in education; descriptive statistics, introduction to correlation and regression, the normal curve, statistical inference, and the presentation and interpretation of statistical data in educational literature. 4 undergraduate hours. 4 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/EPSY/480/35638.xml,,,ARRANGED,,Educational Statistics,480,,summer,S2,2017,35638,Y,Paek,4 undergraduate hours. 4 graduate hours.,A  ,Online
3,2017-08-03Z,2017-06-12Z,GWS,"Explores the social construction of gender as it pertains to masculinities in conjunction with analyses of race, class, gender, ability, and sexuality. Masculinities, in its various forms, shapes and lives of both women and men and this course will examine the construction, reproduction, and impact of masculinities on the institutions of politics, education, work, religion, sports, family, media, and the military to name a few. Paying careful attention to the conjunctions between materiality and culture, this course will interrogate how masculinities shape individual lives, groups, nationalisms, organizations, and institutions and will analyze the ways in which power functions within local transnational contexts. Above all, this course offers a road map for forging new, progressive models of masculinity.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GWS/337/38301.xml,,,ARRANGED,,Interrogating Masculinities,337,,summer,S2,2017,38301,K,Flynn,,A  ,Online
3,2017-08-03Z,2017-06-12Z,GEOG,"Introduction to the complex relationship between people and the natural environment from a social science perspective. Explores different approaches to environmental issues, and examines the role of population change, political economy, technologies, environmental policymaking, and social institutions in causing and resolving contemporary social and environmental global issues. Same as ESE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GEOG/210/38271.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Social & Environmental Issues,210,,summer,S2,2017,38271,T,Birkenholtz,Same as ESE 210.,ONL,Online
3,2017-08-03Z,2017-06-12Z,GWS,"Interdisciplinary introduction to the study of gender, women, and sexuality. Addresses issues such as social experience, representation and popular culture, femininities and masculinities, family structure, education, employment, economics, literature and the arts, religion, history, and technology. Explores interrelationships of race, ethnicity, sexuality, gender, ability, and age from a transnational perspective. Same as HDFS 140 and SOC 130.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GWS/100/37417.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro Gender & Women's Studies,100,,summer,S2,2017,37417,C,Cole,Same as HDFS 140 and SOC 130.,AA ,Online
3,2017-08-03Z,2017-06-12Z,GWS,Same as MACS 356. See MACS 356.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GWS/356/36907.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Sex & Gender in Popular Media,356,,summer,S2,2017,36907,M,Grosse,Same as MACS 356. See MACS 356.,A  ,Online
3,2017-06-09Z,2017-05-15Z,GWS,"Discusses how femininity and gender formation are related through fairy tales. As children grow they are taught the difference between male and female roles. One of the main ways this instruction takes place is through the pleasurable media of fairy tales in books, poems, and more recently, films. Sleeping Beauty, Snow White, Beauty and the Best, and the Little Mermaid, among others, will be examined to understand how sexual identity is constructed differently in different cultures, and how issues such as rape and incest are addressed within the narratives. The readings explore the ways that fairy tales work to express psychological reactions to maturation while conditioning both characters and readers to adopt specific social roles in adulthood. Same as ENGL 378.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GWS/378/39097.xml,,12:20 PM,09:30 AM,Lincoln Hall,Fairy Tales & Gender Formation,378,1057,summer,S1,2017,39097,V,O'Brien,Same as ENGL 378.,A  ,Lecture-Discussion
0,2017-08-03Z,2017-05-15Z,GC,Provides campus credit for study at accredited domestics institutions outside the CIC. 0 to 12 graduate hours. Approved for both letter and S/U grading. May be repeated to a maximum of 12 graduate hours in separate terms. Credit received will depend on transfer approved from visited institution. Prerequisite: Registration will be controlled by Graduate Records.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GC/498/35259.xml,,,ARRANGED,,Graduate Domestic Study Away,498,,summer,SF,2017,35259,J,Hart,0 to 12 graduate hours. Approved for both letter and S/U grading. May be repeated to a maximum of 12 graduate hours in separate terms. Credit received will depend on transfer approved from visited institution. Prerequisite: Registration will be controlled by Graduate Records.,A  ,Conference
2,2017-06-09Z,2017-05-15Z,FSHN,"Explores the research, science and technology of the production of safe, high quality beverages through the application of food chemistry, food microbiology, and food processing principles. 2 undergraduate hours. 2 graduate hours. Prerequisite: FSHN 414 or FSHN 332 or consent of instructor. FSHN majors only, junior or senior standing required.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FSHN/464/39269.xml,,04:50 PM,09:00 AM,,Beverage Science & Technology,464,,summer,S1,2017,39269,D,Bohn,"2 undergraduate hours. 2 graduate hours. Prerequisite: FSHN 414 or FSHN 332 or consent of instructor. FSHN majors only, junior or senior standing required.",A  ,Online
3,2017-08-03Z,2017-06-12Z,KIN,"Examines current issues in sport relative to competition, economics, race, sex, youth, educational institutions, deviant behavior, religion, psychology, and the media.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/KIN/142/39229.xml,,,ARRANGED,,Contemporary Issues in Sport,142,,summer,S2,2017,39229,S,Sydnor,,ONL,Online
0,2017-08-03Z,2017-05-15Z,JOUR,"Seminar based on internship experience. Offered for College of Media students who complete an approved professional, industry related internship. 0 to 1 undergraduate hours. 0 to 1 graduate hours. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JOUR/495/35386.xml,,,ARRANGED,,Internship Seminar,495,,summer,SF,2017,35386,J,Hogue,0 to 1 undergraduate hours. 0 to 1 graduate hours. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.,1  ,Conference
0,2017-08-03Z,2017-06-12Z,JOUR,"Seminar based on internship experience. Offered for College of Media students who complete an approved professional, industry related internship. 0 to 1 undergraduate hours. 0 to 1 graduate hours. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JOUR/495/39453.xml,,,ARRANGED,,Internship Seminar,495,,summer,S2,2017,39453,J,Hogue,0 to 1 undergraduate hours. 0 to 1 graduate hours. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours or 2 graduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours or 3 graduate hours. Prerequisite: Consent of instructor.,3  ,Online
3,2017-08-03Z,2017-06-12Z,GER,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/489/30071.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30071,H,Bishop,"Same as FR 481, ITAL 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S14,Online
